rx_id,npi,prescriber_name,product,trx,week_start,site_name,site_address_line1,site_address_line2,site_city,site_state,site_zip
RX00516,1000000058,"Ethan A. Wright, MD",ECZEMABIO,5,2026-01-19,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00517,1000000058,"Ethan A. Wright, MD",ECZEMABIO,5,2026-01-26,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00518,1000000058,"Ethan A. Wright, MD",ECZEMABIO,2,2026-02-02,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00519,1000000058,"Ethan A. Wright, MD",ECZEMABIO,4,2026-02-09,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00520,1000000058,"Ethan A. Wright, MD",ECZEMABIO,3,2026-02-16,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00521,1000000058,"Ethan A. Wright, MD",ECZEMABIO,6,2026-02-23,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00522,1000000058,"Ethan A. Wright, MD",ECZEMABIO,5,2026-03-02,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00523,1000000059,"Noah C. White, MD",ECZEMABIO,2,2026-01-05,Flushing Dermatology,136-40 39th Ave,Ste 3A,Flushing,NY,11354
RX00524,1000000059,"Noah C. White, MD",ECZEMABIO,0,2026-01-12,Flushing Dermatology,136-40 39th Ave,Ste 3A,Flushing,NY,11354
RX00525,1000000059,"Noah C. White, MD",ECZEMABIO,5,2026-01-19,Flushing Dermatology,136-40 39th Ave,Ste 3A,Flushing,NY,11354
RX00526,1000000059,"Noah C. White, MD",ECZEMABIO,1,2026-01-26,Flushing Dermatology,136-40 39th Ave,Ste 3A,Flushing,NY,11354
RX00527,1000000059,"Noah C. White, MD",ECZEMABIO,3,2026-02-02,Flushing Dermatology,136-40 39th Ave,Ste 3A,Flushing,NY,11354
RX00528,1000000059,"Noah C. White, MD",ECZEMABIO,0,2026-02-09,Flushing Dermatology,136-40 39th Ave,Ste 3A,Flushing,NY,11354
RX00529,1000000059,"Noah C. White, MD",ECZEMABIO,4,2026-02-16,Flushing Dermatology,136-40 39th Ave,Ste 3A,Flushing,NY,11354
RX00530,1000000059,"Noah C. White, MD",ECZEMABIO,4,2026-02-23,Flushing Dermatology,136-40 39th Ave,Ste 3A,Flushing,NY,11354
RX00531,1000000059,"Noah C. White, MD",ECZEMABIO,2,2026-03-02,Flushing Dermatology,136-40 39th Ave,Ste 3A,Flushing,NY,11354
RX00532,1000000060,"Isabella D. Wright, MD",ECZEMABIO,12,2026-01-05,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00533,1000000060,"Isabella D. Wright, MD",ECZEMABIO,6,2026-01-12,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00534,1000000060,"Isabella D. Wright, MD",ECZEMABIO,4,2026-01-19,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00535,1000000060,"Isabella D. Wright, MD",ECZEMABIO,10,2026-01-26,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00536,1000000060,"Isabella D. Wright, MD",ECZEMABIO,7,2026-02-02,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00537,1000000060,"Isabella D. Wright, MD",ECZEMABIO,9,2026-02-09,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00538,1000000060,"Isabella D. Wright, MD",ECZEMABIO,4,2026-02-16,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00539,1000000060,"Isabella D. Wright, MD",ECZEMABIO,5,2026-02-23,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00540,1000000060,"Isabella D. Wright, MD",ECZEMABIO,3,2026-03-02,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00541,1000000061,"Olivia Carter, MD",ECZEMABIO,3,2026-01-05,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00542,1000000061,"Olivia Carter, MD",ECZEMABIO,7,2026-01-12,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00543,1000000061,"Olivia Carter, MD",ECZEMABIO,10,2026-01-19,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00544,1000000061,"Olivia Carter, MD",ECZEMABIO,4,2026-01-26,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00545,1000000061,"Olivia Carter, MD",ECZEMABIO,4,2026-02-02,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00546,1000000061,"Olivia Carter, MD",ECZEMABIO,6,2026-02-09,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00547,1000000061,"Olivia Carter, MD",ECZEMABIO,11,2026-02-16,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00548,1000000061,"Olivia Carter, MD",ECZEMABIO,5,2026-02-23,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00549,1000000061,"Olivia Carter, MD",ECZEMABIO,9,2026-03-02,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00550,1000000062,"William C. Miller, MD",ECZEMABIO,10,2026-01-05,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00551,1000000062,"William C. Miller, MD",ECZEMABIO,8,2026-01-12,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00552,1000000062,"William C. Miller, MD",ECZEMABIO,11,2026-01-19,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00553,1000000062,"William C. Miller, MD",ECZEMABIO,9,2026-01-26,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00554,1000000062,"William C. Miller, MD",ECZEMABIO,12,2026-02-02,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00555,1000000062,"William C. Miller, MD",ECZEMABIO,5,2026-02-09,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00556,1000000062,"William C. Miller, MD",ECZEMABIO,9,2026-02-16,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00557,1000000062,"William C. Miller, MD",ECZEMABIO,4,2026-02-23,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00558,1000000062,"William C. Miller, MD",ECZEMABIO,10,2026-03-02,NYU Langone Health Dermatology - Midtown,51 W 51st St,Ste 310,New York,NY,10019
RX00559,1000000063,"Michael A. Green, MD",ECZEMABIO,12,2026-01-05,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00560,1000000063,"Michael A. Green, MD",ECZEMABIO,9,2026-01-12,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00561,1000000063,"Michael A. Green, MD",ECZEMABIO,7,2026-01-19,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00562,1000000063,"Michael A. Green, MD",ECZEMABIO,3,2026-01-26,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00563,1000000063,"Michael A. Green, MD",ECZEMABIO,8,2026-02-02,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00564,1000000063,"Michael A. Green, MD",ECZEMABIO,6,2026-02-09,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00565,1000000063,"Michael A. Green, MD",ECZEMABIO,10,2026-02-16,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00566,1000000063,"Michael A. Green, MD",ECZEMABIO,10,2026-02-23,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00567,1000000063,"Michael A. Green, MD",ECZEMABIO,6,2026-03-02,Upper East Side Dermatology,121 E 60th St,Suite 6A,New York,NY,10022
RX00568,1000000064,"Olivia C. Miller, MD",ECZEMABIO,8,2026-01-05,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00569,1000000064,"Olivia C. Miller, MD",ECZEMABIO,4,2026-01-12,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00570,1000000064,"Olivia C. Miller, MD",ECZEMABIO,8,2026-01-19,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00571,1000000064,"Olivia C. Miller, MD",ECZEMABIO,11,2026-01-26,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00572,1000000064,"Olivia C. Miller, MD",ECZEMABIO,8,2026-02-02,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00573,1000000064,"Olivia C. Miller, MD",ECZEMABIO,3,2026-02-09,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00574,1000000064,"Olivia C. Miller, MD",ECZEMABIO,9,2026-02-16,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00575,1000000064,"Olivia C. Miller, MD",ECZEMABIO,7,2026-02-23,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00576,1000000064,"Olivia C. Miller, MD",ECZEMABIO,6,2026-03-02,Harlem Dermatology,2265 5th Ave,Ste 2A,New York,NY,10037
RX00577,1000000065,"Sara C. Jackson, MD",ECZEMABIO,0,2026-01-05,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00578,1000000065,"Sara C. Jackson, MD",ECZEMABIO,6,2026-01-12,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00579,1000000065,"Sara C. Jackson, MD",ECZEMABIO,6,2026-01-19,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00580,1000000065,"Sara C. Jackson, MD",ECZEMABIO,3,2026-01-26,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00581,1000000065,"Sara C. Jackson, MD",ECZEMABIO,0,2026-02-02,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00582,1000000065,"Sara C. Jackson, MD",ECZEMABIO,5,2026-02-09,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00583,1000000065,"Sara C. Jackson, MD",ECZEMABIO,1,2026-02-16,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00584,1000000065,"Sara C. Jackson, MD",ECZEMABIO,5,2026-02-23,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00585,1000000065,"Sara C. Jackson, MD",ECZEMABIO,5,2026-03-02,Battery Park Dermatology,200 Rector Pl,Ste 15C,New York,NY,10280
RX00586,1000000066,"Elena E. Mitchell, MD",ECZEMABIO,4,2026-01-05,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00587,1000000066,"Elena E. Mitchell, MD",ECZEMABIO,0,2026-01-12,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00588,1000000066,"Elena E. Mitchell, MD",ECZEMABIO,0,2026-01-19,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00589,1000000066,"Elena E. Mitchell, MD",ECZEMABIO,6,2026-01-26,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00590,1000000066,"Elena E. Mitchell, MD",ECZEMABIO,2,2026-02-02,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00591,1000000066,"Elena E. Mitchell, MD",ECZEMABIO,1,2026-02-09,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00592,1000000066,"Elena E. Mitchell, MD",ECZEMABIO,1,2026-02-16,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00593,1000000066,"Elena E. Mitchell, MD",ECZEMABIO,6,2026-02-23,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00594,1000000066,"Elena E. Mitchell, MD",ECZEMABIO,4,2026-03-02,NYU Langone Health Dermatology - SoHo,120 Wooster St,Ste 2,New York,NY,10012
RX00595,1000000067,"Abigail B. Moore, MD",ECZEMABIO,14,2026-01-05,Williamsburg Dermatology,159 N 3rd St,Ste 2,Brooklyn,NY,11211
RX00596,1000000067,"Abigail B. Moore, MD",ECZEMABIO,10,2026-01-12,Williamsburg Dermatology,159 N 3rd St,Ste 2,Brooklyn,NY,11211
RX00597,1000000067,"Abigail B. Moore, MD",ECZEMABIO,25,2026-01-19,Williamsburg Dermatology,159 N 3rd St,Ste 2,Brooklyn,NY,11211
RX00598,1000000067,"Abigail B. Moore, MD",ECZEMABIO,14,2026-01-26,Williamsburg Dermatology,159 N 3rd St,Ste 2,Brooklyn,NY,11211
RX00599,1000000067,"Abigail B. Moore, MD",ECZEMABIO,14,2026-02-02,Williamsburg Dermatology,159 N 3rd St,Ste 2,Brooklyn,NY,11211
RX00600,1000000067,"Abigail B. Moore, MD",ECZEMABIO,15,2026-02-09,Williamsburg Dermatology,159 N 3rd St,Ste 2,Brooklyn,NY,11211
RX00601,1000000067,"Abigail B. Moore, MD",ECZEMABIO,18,2026-02-16,Williamsburg Dermatology,159 N 3rd St,Ste 2,Brooklyn,NY,11211
RX00602,1000000067,"Abigail B. Moore, MD",ECZEMABIO,12,2026-02-23,Williamsburg Dermatology,159 N 3rd St,Ste 2,Brooklyn,NY,11211
RX00603,1000000067,"Abigail B. Moore, MD",ECZEMABIO,8,2026-03-02,Williamsburg Dermatology,159 N 3rd St,Ste 2,Brooklyn,NY,11211
RX00604,1000000068,"Olivia E. Roberts, MD",ECZEMABIO,7,2026-01-05,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00605,1000000068,"Olivia E. Roberts, MD",ECZEMABIO,5,2026-01-12,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00606,1000000068,"Olivia E. Roberts, MD",ECZEMABIO,5,2026-01-19,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00607,1000000068,"Olivia E. Roberts, MD",ECZEMABIO,11,2026-01-26,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00608,1000000068,"Olivia E. Roberts, MD",ECZEMABIO,7,2026-02-02,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00609,1000000068,"Olivia E. Roberts, MD",ECZEMABIO,5,2026-02-09,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00610,1000000068,"Olivia E. Roberts, MD",ECZEMABIO,4,2026-02-16,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00611,1000000068,"Olivia E. Roberts, MD",ECZEMABIO,3,2026-02-23,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00612,1000000068,"Olivia E. Roberts, MD",ECZEMABIO,5,2026-03-02,Mount Sinai Health System Dermatology - Chelsea,140 W 22nd St,Ste 2B,New York,NY,10011
RX00613,1000000069,"Olivia Lee, MD",ECZEMABIO,3,2026-01-05,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00614,1000000069,"Olivia Lee, MD",ECZEMABIO,8,2026-01-12,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00615,1000000069,"Olivia Lee, MD",ECZEMABIO,6,2026-01-19,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00616,1000000069,"Olivia Lee, MD",ECZEMABIO,12,2026-01-26,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00617,1000000069,"Olivia Lee, MD",ECZEMABIO,8,2026-02-02,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00618,1000000069,"Olivia Lee, MD",ECZEMABIO,3,2026-02-09,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00619,1000000069,"Olivia Lee, MD",ECZEMABIO,5,2026-02-16,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00620,1000000069,"Olivia Lee, MD",ECZEMABIO,7,2026-02-23,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00621,1000000069,"Olivia Lee, MD",ECZEMABIO,3,2026-03-02,Upper West Side Dermatology,210 W 79th St,Ste 1E,New York,NY,10024
RX00622,1000000070,"Andrew D. Green, MD",ECZEMABIO,5,2026-01-05,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00623,1000000070,"Andrew D. Green, MD",ECZEMABIO,9,2026-01-12,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00624,1000000070,"Andrew D. Green, MD",ECZEMABIO,11,2026-01-19,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00625,1000000070,"Andrew D. Green, MD",ECZEMABIO,4,2026-01-26,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00626,1000000070,"Andrew D. Green, MD",ECZEMABIO,4,2026-02-02,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00627,1000000070,"Andrew D. Green, MD",ECZEMABIO,10,2026-02-09,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00628,1000000070,"Andrew D. Green, MD",ECZEMABIO,10,2026-02-16,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00629,1000000070,"Andrew D. Green, MD",ECZEMABIO,8,2026-02-23,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00630,1000000070,"Andrew D. Green, MD",ECZEMABIO,11,2026-03-02,Chelsea Dermatology,140 W 22nd St,Suite 2B,New York,NY,10011
RX00631,1000000071,"Liam D. Nguyen, MD",ECZEMABIO,12,2026-01-05,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00632,1000000071,"Liam D. Nguyen, MD",ECZEMABIO,4,2026-01-12,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00633,1000000071,"Liam D. Nguyen, MD",ECZEMABIO,10,2026-01-19,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00634,1000000071,"Liam D. Nguyen, MD",ECZEMABIO,11,2026-01-26,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00635,1000000071,"Liam D. Nguyen, MD",ECZEMABIO,6,2026-02-02,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00636,1000000071,"Liam D. Nguyen, MD",ECZEMABIO,12,2026-02-09,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00637,1000000071,"Liam D. Nguyen, MD",ECZEMABIO,3,2026-02-16,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00638,1000000071,"Liam D. Nguyen, MD",ECZEMABIO,11,2026-02-23,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00639,1000000071,"Liam D. Nguyen, MD",ECZEMABIO,7,2026-03-02,Downtown Brooklyn Dermatology (NYC),300 Cadman Plaza W,Ste 2,Brooklyn,NY,11201
RX00640,1000000072,"Noah D. Singh, MD",ECZEMABIO,10,2026-01-05,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00641,1000000072,"Noah D. Singh, MD",ECZEMABIO,3,2026-01-12,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00642,1000000072,"Noah D. Singh, MD",ECZEMABIO,3,2026-01-19,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00643,1000000072,"Noah D. Singh, MD",ECZEMABIO,10,2026-01-26,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00644,1000000072,"Noah D. Singh, MD",ECZEMABIO,9,2026-02-02,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00645,1000000072,"Noah D. Singh, MD",ECZEMABIO,9,2026-02-09,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00646,1000000072,"Noah D. Singh, MD",ECZEMABIO,4,2026-02-16,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00647,1000000072,"Noah D. Singh, MD",ECZEMABIO,10,2026-02-23,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00648,1000000072,"Noah D. Singh, MD",ECZEMABIO,10,2026-03-02,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00649,1000000073,"Isabella C. Thomas, MD",ECZEMABIO,4,2026-01-05,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00650,1000000073,"Isabella C. Thomas, MD",ECZEMABIO,4,2026-01-12,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00651,1000000073,"Isabella C. Thomas, MD",ECZEMABIO,8,2026-01-19,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00652,1000000073,"Isabella C. Thomas, MD",ECZEMABIO,12,2026-01-26,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00653,1000000073,"Isabella C. Thomas, MD",ECZEMABIO,5,2026-02-02,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00654,1000000073,"Isabella C. Thomas, MD",ECZEMABIO,4,2026-02-09,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00655,1000000073,"Isabella C. Thomas, MD",ECZEMABIO,5,2026-02-16,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00656,1000000073,"Isabella C. Thomas, MD",ECZEMABIO,7,2026-02-23,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00657,1000000073,"Isabella C. Thomas, MD",ECZEMABIO,12,2026-03-02,Long Island City Dermatology,47-07 Vernon Blvd,Ste 2,Long Island City,NY,11101
RX00658,1000000074,"Matthew D. Thomas, MD",ECZEMABIO,5,2026-01-05,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00659,1000000074,"Matthew D. Thomas, MD",ECZEMABIO,4,2026-01-12,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00660,1000000074,"Matthew D. Thomas, MD",ECZEMABIO,4,2026-01-19,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00661,1000000074,"Matthew D. Thomas, MD",ECZEMABIO,5,2026-01-26,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00662,1000000074,"Matthew D. Thomas, MD",ECZEMABIO,2,2026-02-02,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00663,1000000074,"Matthew D. Thomas, MD",ECZEMABIO,3,2026-02-09,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00664,1000000074,"Matthew D. Thomas, MD",ECZEMABIO,4,2026-02-16,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00665,1000000074,"Matthew D. Thomas, MD",ECZEMABIO,4,2026-02-23,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00666,1000000074,"Matthew D. Thomas, MD",ECZEMABIO,2,2026-03-02,NYU Langone Health Dermatology - Tribeca,155 Chambers St,Ste 200,New York,NY,10007
RX00667,1000000075,"Sophia Phillips, MD",ECZEMABIO,3,2026-01-05,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00668,1000000075,"Sophia Phillips, MD",ECZEMABIO,4,2026-01-12,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00669,1000000075,"Sophia Phillips, MD",ECZEMABIO,4,2026-01-19,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00670,1000000075,"Sophia Phillips, MD",ECZEMABIO,3,2026-01-26,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00671,1000000075,"Sophia Phillips, MD",ECZEMABIO,0,2026-02-02,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00672,1000000075,"Sophia Phillips, MD",ECZEMABIO,6,2026-02-09,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00673,1000000075,"Sophia Phillips, MD",ECZEMABIO,5,2026-02-16,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00674,1000000075,"Sophia Phillips, MD",ECZEMABIO,0,2026-02-23,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00675,1000000075,"Sophia Phillips, MD",ECZEMABIO,6,2026-03-02,Mount Sinai Health System Dermatology - Upper East Side,121 E 60th St,Ste 6A,New York,NY,10022
RX00676,1000000076,"Andrew D. Perez, MD",ECZEMABIO,11,2026-01-05,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00677,1000000076,"Andrew D. Perez, MD",ECZEMABIO,6,2026-01-12,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00678,1000000076,"Andrew D. Perez, MD",ECZEMABIO,9,2026-01-19,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00679,1000000076,"Andrew D. Perez, MD",ECZEMABIO,10,2026-01-26,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00680,1000000076,"Andrew D. Perez, MD",ECZEMABIO,6,2026-02-02,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00681,1000000076,"Andrew D. Perez, MD",ECZEMABIO,9,2026-02-09,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
RX00682,1000000076,"Andrew D. Perez, MD",ECZEMABIO,8,2026-02-16,Midtown Dermatology,51 W 51st St,Suite 310,New York,NY,10019
